employee_id,name,department,role,age,salary,experience_years,joining_date,performance_score,city,monthly_sales,training_hours,attrition_risk
4457,Employee 4457,Support,Software Engineer,23,68609,0,2021-12-09,81,Mumbai,240697,33,Low
4458,Employee 4458,Operations,Data Analyst,34,88546,11,2021-12-26,94,Hyderabad,241018,42,Low
4459,Employee 4459,Finance,Software Engineer,45,104883,20,2022-01-12,62,Kolkata,241339,51,Medium
4460,Employee 4460,Engineering,Data Analyst,31,85220,9,2022-01-29,75,Delhi,241660,60,Medium
4461,Employee 4461,Marketing,Software Engineer,42,101557,18,2022-02-15,88,Pune,241981,69,Low
4462,Employee 4462,HR,Data Analyst,28,72894,2,2022-03-04,56,Ahmedabad,242302,78,Medium
4463,Employee 4463,Sales,Software Engineer,39,98231,16,2022-03-21,69,Noida,242623,7,Medium
4464,Employee 4464,Analytics,Data Analyst,25,69568,0,2022-04-07,82,Bengaluru,242944,16,Low
4465,Employee 4465,Support,Software Engineer,36,94905,14,2022-04-24,95,Chennai,243265,25,Low
4466,Employee 4466,Operations,Data Analyst,22,69842,0,2022-05-11,63,Jaipur,243586,34,Medium
4467,Employee 4467,Finance,Software Engineer,33,82579,7,2022-05-28,76,Mumbai,243907,43,Medium
4468,Employee 4468,Engineering,Data Analyst,44,107916,21,2022-06-14,89,Hyderabad,244228,52,Low
4469,Employee 4469,Marketing,Software Engineer,30,79253,5,2022-07-01,57,Kolkata,244549,61,Medium
4470,Employee 4470,HR,Data Analyst,41,104590,19,2022-07-18,70,Delhi,244870,70,Medium
4471,Employee 4471,Sales,Software Engineer,27,75927,3,2022-08-04,83,Pune,245191,79,Low
4472,Employee 4472,Analytics,Data Analyst,38,92264,12,2022-08-21,96,Ahmedabad,245512,8,Low
4473,Employee 4473,Support,Software Engineer,24,72601,1,2022-09-07,64,Noida,245833,17,High
4474,Employee 4474,Operations,Data Analyst,35,88938,10,2022-09-24,77,Bengaluru,246154,26,Medium
4475,Employee 4475,Finance,Software Engineer,21,71075,0,2022-10-11,90,Chennai,246475,35,Low
4476,Employee 4476,Engineering,Data Analyst,32,85612,8,2022-10-28,58,Jaipur,246796,44,Medium
4477,Employee 4477,Marketing,Software Engineer,43,101949,17,2022-11-14,71,Mumbai,247117,53,Medium
4478,Employee 4478,HR,Data Analyst,29,82286,6,2022-12-01,84,Hyderabad,247438,62,Low
4479,Employee 4479,Sales,Software Engineer,40,98623,15,2022-12-18,97,Kolkata,247759,71,Low
4480,Employee 4480,Analytics,Data Analyst,26,78960,4,2023-01-04,65,Delhi,248080,0,Medium
4481,Employee 4481,Support,Software Engineer,37,95297,13,2023-01-21,78,Pune,248401,9,Low
4482,Employee 4482,Operations,Data Analyst,23,72034,0,2023-02-07,91,Ahmedabad,248722,18,Low
4483,Employee 4483,Finance,Software Engineer,34,91971,11,2023-02-24,59,Noida,249043,27,Medium
4484,Employee 4484,Engineering,Data Analyst,45,108308,20,2023-03-13,72,Bengaluru,249364,36,Medium
4485,Employee 4485,Marketing,Software Engineer,31,88645,9,2023-03-30,85,Chennai,249685,45,Low
4486,Employee 4486,HR,Data Analyst,42,104982,18,2023-04-16,98,Jaipur,10006,54,Low
4487,Employee 4487,Sales,Software Engineer,28,76319,2,2023-05-03,66,Mumbai,10327,63,Medium
4488,Employee 4488,Analytics,Data Analyst,39,101656,16,2023-05-20,79,Hyderabad,10648,72,Low
4489,Employee 4489,Support,Software Engineer,25,72993,0,2023-06-06,92,Kolkata,10969,1,Low
4490,Employee 4490,Operations,Data Analyst,36,98330,14,2023-06-23,60,Delhi,11290,10,High
4491,Employee 4491,Finance,Software Engineer,22,73267,0,2023-07-10,73,Pune,11611,19,Medium
4492,Employee 4492,Engineering,Data Analyst,33,86004,7,2023-07-27,86,Ahmedabad,11932,28,Low
4493,Employee 4493,Marketing,Software Engineer,44,111341,21,2023-08-13,99,Noida,12253,37,Low
4494,Employee 4494,HR,Data Analyst,30,82678,5,2023-08-30,67,Bengaluru,12574,46,Medium
4495,Employee 4495,Sales,Software Engineer,41,108015,19,2023-09-16,80,Chennai,12895,55,Low
4496,Employee 4496,Analytics,Data Analyst,27,79352,3,2023-10-03,93,Jaipur,13216,64,Low
4497,Employee 4497,Support,Software Engineer,38,95689,12,2023-10-20,61,Mumbai,13537,73,Medium
4498,Employee 4498,Operations,Data Analyst,24,76026,1,2023-11-06,74,Hyderabad,13858,2,Medium
4499,Employee 4499,Finance,Software Engineer,35,92363,10,2023-11-23,87,Kolkata,14179,11,Low
4500,Employee 4500,Engineering,Data Analyst,21,74500,0,2023-12-10,55,Delhi,14500,20,Medium
4501,Employee 4501,Marketing,Software Engineer,32,89037,8,2023-12-27,68,Pune,14821,29,Medium
4502,Employee 4502,HR,Data Analyst,43,105374,17,2024-01-13,81,Ahmedabad,15142,38,Low
4503,Employee 4503,Sales,Software Engineer,29,85711,6,2024-01-30,94,Noida,15463,47,Low
4504,Employee 4504,Analytics,Data Analyst,40,102048,15,2024-02-16,62,Bengaluru,15784,56,Medium
4505,Employee 4505,Support,Software Engineer,26,82385,4,2024-03-04,75,Chennai,16105,65,Medium
4506,Employee 4506,Operations,Data Analyst,37,98722,13,2024-03-21,88,Jaipur,16426,74,Low
4507,Employee 4507,Finance,Software Engineer,23,75459,0,2024-04-07,56,Mumbai,16747,3,High
4508,Employee 4508,Engineering,Data Analyst,34,95396,11,2024-04-24,69,Hyderabad,17068,12,Medium
4509,Employee 4509,Marketing,Software Engineer,45,111733,20,2024-05-11,82,Kolkata,17389,21,Low
4510,Employee 4510,HR,Data Analyst,31,92070,9,2024-05-28,95,Delhi,17710,30,Low
4511,Employee 4511,Sales,Software Engineer,42,108407,18,2024-06-14,63,Pune,18031,39,Medium
4512,Employee 4512,Analytics,Data Analyst,28,79744,2,2024-07-01,76,Ahmedabad,18352,48,Medium
4513,Employee 4513,Support,Software Engineer,39,105081,16,2024-07-18,89,Noida,18673,57,Low
4514,Employee 4514,Operations,Data Analyst,25,76418,0,2024-08-04,57,Bengaluru,18994,66,Medium
4515,Employee 4515,Finance,Software Engineer,36,101755,14,2024-08-21,70,Chennai,19315,75,Medium
4516,Employee 4516,Engineering,Data Analyst,22,76692,0,2024-09-07,83,Jaipur,19636,4,Low
4517,Employee 4517,Marketing,Software Engineer,33,89429,7,2024-09-24,96,Mumbai,19957,13,Low
4518,Employee 4518,HR,Data Analyst,44,114766,21,2016-01-07,64,Hyderabad,20278,22,Medium
4519,Employee 4519,Sales,Software Engineer,30,86103,5,2016-01-24,77,Kolkata,20599,31,Medium
4520,Employee 4520,Analytics,Data Analyst,41,111440,19,2016-02-10,90,Delhi,20920,40,Low
4521,Employee 4521,Support,Software Engineer,27,82777,3,2016-02-27,58,Pune,21241,49,Medium
4522,Employee 4522,Operations,Data Analyst,38,99114,12,2016-03-15,71,Ahmedabad,21562,58,Medium
4523,Employee 4523,Finance,Software Engineer,24,79451,1,2016-04-01,84,Noida,21883,67,Low
4524,Employee 4524,Engineering,Data Analyst,35,95788,10,2016-04-18,97,Bengaluru,22204,76,Low
4525,Employee 4525,Marketing,Software Engineer,21,77925,0,2016-05-05,65,Chennai,22525,5,Medium
4526,Employee 4526,HR,Data Analyst,32,92462,8,2016-05-22,78,Jaipur,22846,14,Low
4527,Employee 4527,Sales,Software Engineer,43,108799,17,2016-06-08,91,Mumbai,23167,23,Low
4528,Employee 4528,Analytics,Data Analyst,29,89136,6,2016-06-25,59,Hyderabad,23488,32,Medium
4529,Employee 4529,Support,Software Engineer,40,105473,15,2016-07-12,72,Kolkata,23809,41,Medium
4530,Employee 4530,Operations,Data Analyst,26,85810,4,2016-07-29,85,Delhi,24130,50,Low
4531,Employee 4531,Finance,Software Engineer,37,102147,13,2016-08-15,98,Pune,24451,59,Low
4532,Employee 4532,Engineering,Data Analyst,23,78884,0,2016-09-01,66,Ahmedabad,24772,68,Medium
4533,Employee 4533,Marketing,Software Engineer,34,98821,11,2016-09-18,79,Noida,25093,77,Low
4534,Employee 4534,HR,Data Analyst,45,115158,20,2016-10-05,92,Bengaluru,25414,6,Low
4535,Employee 4535,Sales,Software Engineer,31,95495,9,2016-10-22,60,Chennai,25735,15,High
4536,Employee 4536,Analytics,Data Analyst,42,111832,18,2016-11-08,73,Jaipur,26056,24,Medium
4537,Employee 4537,Support,Software Engineer,28,83169,2,2016-11-25,86,Mumbai,26377,33,Low
4538,Employee 4538,Operations,Data Analyst,39,108506,16,2016-12-12,99,Hyderabad,26698,42,Low
4539,Employee 4539,Finance,Software Engineer,25,79843,0,2016-12-29,67,Kolkata,27019,51,Medium
4540,Employee 4540,Engineering,Data Analyst,36,105180,14,2017-01-15,80,Delhi,27340,60,Low
4541,Employee 4541,Marketing,Software Engineer,22,80117,0,2017-02-01,93,Pune,27661,69,Low
4542,Employee 4542,HR,Data Analyst,33,92854,7,2017-02-18,61,Ahmedabad,27982,78,Medium
4543,Employee 4543,Sales,Software Engineer,44,118191,21,2017-03-07,74,Noida,28303,7,Medium
4544,Employee 4544,Analytics,Data Analyst,30,89528,5,2017-03-24,87,Bengaluru,28624,16,Low
4545,Employee 4545,Support,Software Engineer,41,114865,19,2017-04-10,55,Chennai,28945,25,Medium
4546,Employee 4546,Operations,Data Analyst,27,86202,3,2017-04-27,68,Jaipur,29266,34,Medium
4547,Employee 4547,Finance,Software Engineer,38,102539,12,2017-05-14,81,Mumbai,29587,43,Low
4548,Employee 4548,Engineering,Data Analyst,24,82876,1,2017-05-31,94,Hyderabad,29908,52,Low
4549,Employee 4549,Marketing,Software Engineer,35,99213,10,2017-06-17,62,Kolkata,30229,61,Medium
4550,Employee 4550,HR,Data Analyst,21,81350,0,2017-07-04,75,Delhi,30550,70,Medium
4551,Employee 4551,Sales,Software Engineer,32,95887,8,2017-07-21,88,Pune,30871,79,Low
4552,Employee 4552,Analytics,Data Analyst,43,112224,17,2017-08-07,56,Ahmedabad,31192,8,High
4553,Employee 4553,Support,Software Engineer,29,92561,6,2017-08-24,69,Noida,31513,17,Medium
4554,Employee 4554,Operations,Data Analyst,40,108898,15,2017-09-10,82,Bengaluru,31834,26,Low
4555,Employee 4555,Finance,Software Engineer,26,89235,4,2017-09-27,95,Chennai,32155,35,Low
4556,Employee 4556,Engineering,Data Analyst,37,105572,13,2017-10-14,63,Jaipur,32476,44,Medium
4557,Employee 4557,Marketing,Software Engineer,23,82309,0,2017-10-31,76,Mumbai,32797,53,Medium
4558,Employee 4558,HR,Data Analyst,34,102246,11,2017-11-17,89,Hyderabad,33118,62,Low
4559,Employee 4559,Sales,Software Engineer,45,118583,20,2017-12-04,57,Kolkata,33439,71,Medium
4560,Employee 4560,Analytics,Data Analyst,31,98920,9,2017-12-21,70,Delhi,33760,0,Medium
4561,Employee 4561,Support,Software Engineer,42,115257,18,2018-01-07,83,Pune,34081,9,Low
4562,Employee 4562,Operations,Data Analyst,28,86594,2,2018-01-24,96,Ahmedabad,34402,18,Low
4563,Employee 4563,Finance,Software Engineer,39,111931,16,2018-02-10,64,Noida,34723,27,Medium
4564,Employee 4564,Engineering,Data Analyst,25,83268,0,2018-02-27,77,Bengaluru,35044,36,Medium
4565,Employee 4565,Marketing,Software Engineer,36,108605,14,2018-03-16,90,Chennai,35365,45,Low
4566,Employee 4566,HR,Data Analyst,22,83542,0,2018-04-02,58,Jaipur,35686,54,Medium
4567,Employee 4567,Sales,Software Engineer,33,96279,7,2018-04-19,71,Mumbai,36007,63,Medium
4568,Employee 4568,Analytics,Data Analyst,44,121616,21,2018-05-06,84,Hyderabad,36328,72,Low
4569,Employee 4569,Support,Software Engineer,30,92953,5,2018-05-23,97,Kolkata,36649,1,Low
4570,Employee 4570,Operations,Data Analyst,41,118290,19,2018-06-09,65,Delhi,36970,10,Medium
4571,Employee 4571,Finance,Software Engineer,27,89627,3,2018-06-26,78,Pune,37291,19,Low
4572,Employee 4572,Engineering,Data Analyst,38,105964,12,2018-07-13,91,Ahmedabad,37612,28,Low
4573,Employee 4573,Marketing,Software Engineer,24,86301,1,2018-07-30,59,Noida,37933,37,Medium
4574,Employee 4574,HR,Data Analyst,35,102638,10,2018-08-16,72,Bengaluru,38254,46,Medium
4575,Employee 4575,Sales,Software Engineer,21,84775,0,2018-09-02,85,Chennai,38575,55,Low
4576,Employee 4576,Analytics,Data Analyst,32,99312,8,2018-09-19,98,Jaipur,38896,64,Low
4577,Employee 4577,Support,Software Engineer,43,115649,17,2018-10-06,66,Mumbai,39217,73,Medium
4578,Employee 4578,Operations,Data Analyst,29,95986,6,2018-10-23,79,Hyderabad,39538,2,Low
4579,Employee 4579,Finance,Software Engineer,40,112323,15,2018-11-09,92,Kolkata,39859,11,Low
4580,Employee 4580,Engineering,Data Analyst,26,92660,4,2018-11-26,60,Delhi,40180,20,Medium
4581,Employee 4581,Marketing,Software Engineer,37,108997,13,2018-12-13,73,Pune,40501,29,Medium
4582,Employee 4582,HR,Data Analyst,23,85734,0,2018-12-30,86,Ahmedabad,40822,38,Low
4583,Employee 4583,Sales,Software Engineer,34,105671,11,2019-01-16,99,Noida,41143,47,Low
4584,Employee 4584,Analytics,Data Analyst,45,122008,20,2019-02-02,67,Bengaluru,41464,56,Medium
4585,Employee 4585,Support,Software Engineer,31,102345,9,2019-02-19,80,Chennai,41785,65,Low
4586,Employee 4586,Operations,Data Analyst,42,118682,18,2019-03-08,93,Jaipur,42106,74,Low
4587,Employee 4587,Finance,Software Engineer,28,90019,2,2019-03-25,61,Mumbai,42427,3,High
4588,Employee 4588,Engineering,Data Analyst,39,115356,16,2019-04-11,74,Hyderabad,42748,12,Medium
4589,Employee 4589,Marketing,Software Engineer,25,86693,0,2019-04-28,87,Kolkata,43069,21,Low
4590,Employee 4590,HR,Data Analyst,36,112030,14,2019-05-15,55,Delhi,43390,30,Medium
4591,Employee 4591,Sales,Software Engineer,22,86967,0,2019-06-01,68,Pune,43711,39,Medium
4592,Employee 4592,Analytics,Data Analyst,33,99704,7,2019-06-18,81,Ahmedabad,44032,48,Low
4593,Employee 4593,Support,Software Engineer,44,125041,21,2019-07-05,94,Noida,44353,57,Low
4594,Employee 4594,Operations,Data Analyst,30,96378,5,2019-07-22,62,Bengaluru,44674,66,Medium
4595,Employee 4595,Finance,Software Engineer,41,121715,19,2019-08-08,75,Chennai,44995,75,Medium
4596,Employee 4596,Engineering,Data Analyst,27,93052,3,2019-08-25,88,Jaipur,45316,4,Low
4597,Employee 4597,Marketing,Software Engineer,38,109389,12,2019-09-11,56,Mumbai,45637,13,High
4598,Employee 4598,HR,Data Analyst,24,89726,1,2019-09-28,69,Hyderabad,45958,22,Medium
4599,Employee 4599,Sales,Software Engineer,35,106063,10,2019-10-15,82,Kolkata,46279,31,Low
4600,Employee 4600,Analytics,Data Analyst,21,88200,0,2019-11-01,95,Delhi,46600,40,Low
4601,Employee 4601,Support,Software Engineer,32,102737,8,2019-11-18,63,Pune,46921,49,Medium
4602,Employee 4602,Operations,Data Analyst,43,119074,17,2019-12-05,76,Ahmedabad,47242,58,Medium
4603,Employee 4603,Finance,Software Engineer,29,99411,6,2019-12-22,89,Noida,47563,67,Low
4604,Employee 4604,Engineering,Data Analyst,40,115748,15,2020-01-08,57,Bengaluru,47884,76,Medium
4605,Employee 4605,Marketing,Software Engineer,26,96085,4,2020-01-25,70,Chennai,48205,5,Medium
4606,Employee 4606,HR,Data Analyst,37,112422,13,2020-02-11,83,Jaipur,48526,14,Low
4607,Employee 4607,Sales,Software Engineer,23,89159,0,2020-02-28,96,Mumbai,48847,23,Low
4608,Employee 4608,Analytics,Data Analyst,34,109096,11,2020-03-16,64,Hyderabad,49168,32,Medium
4609,Employee 4609,Support,Software Engineer,45,125433,20,2020-04-02,77,Kolkata,49489,41,Medium
4610,Employee 4610,Operations,Data Analyst,31,105770,9,2020-04-19,90,Delhi,49810,50,Low
4611,Employee 4611,Finance,Software Engineer,42,122107,18,2020-05-06,58,Pune,50131,59,Medium
4612,Employee 4612,Engineering,Data Analyst,28,93444,2,2020-05-23,71,Ahmedabad,50452,68,Medium
4613,Employee 4613,Marketing,Software Engineer,39,118781,16,2020-06-09,84,Noida,50773,77,Low
4614,Employee 4614,HR,Data Analyst,25,90118,0,2020-06-26,97,Bengaluru,51094,6,Low
4615,Employee 4615,Sales,Software Engineer,36,115455,14,2020-07-13,65,Chennai,51415,15,Medium
4616,Employee 4616,Analytics,Data Analyst,22,90392,0,2020-07-30,78,Jaipur,51736,24,Low
4617,Employee 4617,Support,Software Engineer,33,103129,7,2020-08-16,91,Mumbai,52057,33,Low
4618,Employee 4618,Operations,Data Analyst,44,128466,21,2020-09-02,59,Hyderabad,52378,42,Medium
4619,Employee 4619,Finance,Software Engineer,30,99803,5,2020-09-19,72,Kolkata,52699,51,Medium
4620,Employee 4620,Engineering,Data Analyst,41,125140,19,2020-10-06,85,Delhi,53020,60,Low
4621,Employee 4621,Marketing,Software Engineer,27,96477,3,2020-10-23,98,Pune,53341,69,Low
4622,Employee 4622,HR,Data Analyst,38,112814,12,2020-11-09,66,Ahmedabad,53662,78,Medium
4623,Employee 4623,Sales,Software Engineer,24,93151,1,2020-11-26,79,Noida,53983,7,Low
4624,Employee 4624,Analytics,Data Analyst,35,109488,10,2020-12-13,92,Bengaluru,54304,16,Low
4625,Employee 4625,Support,Software Engineer,21,91625,0,2020-12-30,60,Chennai,54625,25,Medium
4626,Employee 4626,Operations,Data Analyst,32,106162,8,2021-01-16,73,Jaipur,54946,34,Medium
4627,Employee 4627,Finance,Software Engineer,43,122499,17,2021-02-02,86,Mumbai,55267,43,Low
4628,Employee 4628,Engineering,Data Analyst,29,102836,6,2021-02-19,99,Hyderabad,55588,52,Low
4629,Employee 4629,Marketing,Software Engineer,40,119173,15,2021-03-08,67,Kolkata,55909,61,Medium
4630,Employee 4630,HR,Data Analyst,26,99510,4,2021-03-25,80,Delhi,56230,70,Low
4631,Employee 4631,Sales,Software Engineer,37,,13,2021-04-11,93,Pune,56551,79,Low
4632,Employee 4632,Analytics,Data Analyst,23,92584,0,2021-04-28,61,Ahmedabad,56872,8,High
4633,Employee 4633,Support,Software Engineer,34,112521,11,2021-05-15,74,Noida,57193,17,Medium
4634,Employee 4634,Operations,Data Analyst,45,128858,20,2021-06-01,87,Bengaluru,57514,26,Low
4635,Employee 4635,Finance,Software Engineer,31,109195,9,2021-06-18,55,Chennai,57835,35,Medium
4636,Employee 4636,Engineering,Data Analyst,42,125532,18,2021-07-05,68,Jaipur,58156,44,Medium
4637,Employee 4637,Marketing,Software Engineer,28,96869,2,2021-07-22,81,Mumbai,58477,53,Low
4638,Employee 4638,HR,Data Analyst,39,122206,16,2021-08-08,94,Hyderabad,58798,62,Low
4639,Employee 4639,Sales,Software Engineer,25,93543,0,2021-08-25,62,Kolkata,59119,71,Medium
4640,Employee 4640,Analytics,Data Analyst,36,118880,14,2021-09-11,75,Delhi,59440,0,Medium
4641,Employee 4641,Support,Software Engineer,22,93817,0,2021-09-28,88,Pune,59761,9,Low
4642,Employee 4642,Operations,Data Analyst,33,106554,7,2021-10-15,56,Ahmedabad,60082,18,High
4643,Employee 4643,Finance,Software Engineer,44,131891,21,2021-11-01,69,Noida,60403,27,Medium
4644,Employee 4644,Engineering,Data Analyst,30,103228,5,2021-11-18,82,Bengaluru,60724,36,Low
4645,Employee 4645,Marketing,Software Engineer,41,128565,19,2021-12-05,95,Chennai,61045,45,Low
4646,Employee 4646,HR,Data Analyst,27,99902,3,2021-12-22,63,Jaipur,61366,54,Medium
4647,Employee 4647,Sales,Software Engineer,38,116239,12,2022-01-08,76,Mumbai,61687,63,Medium
4648,Employee 4648,Analytics,Data Analyst,24,96576,1,2022-01-25,89,Hyderabad,62008,72,Low
4649,Employee 4649,Support,Software Engineer,35,112913,10,2022-02-11,57,Kolkata,62329,1,High
4650,Employee 4650,Operations,Data Analyst,21,95050,0,2022-02-28,70,Delhi,62650,10,Medium
4651,Employee 4651,Finance,Software Engineer,32,109587,8,2022-03-17,83,Pune,62971,19,Low
4652,Employee 4652,Engineering,Data Analyst,43,125924,17,2022-04-03,96,Ahmedabad,63292,28,Low
4653,Employee 4653,Marketing,Software Engineer,29,106261,6,2022-04-20,64,Noida,63613,37,Medium
4654,Employee 4654,HR,Data Analyst,40,122598,15,2022-05-07,77,Bengaluru,63934,46,Medium
4655,Employee 4655,Sales,Software Engineer,26,102935,4,2022-05-24,90,Chennai,64255,55,Low
4656,Employee 4656,Analytics,Data Analyst,37,119272,13,2022-06-10,58,Jaipur,64576,64,Medium
4657,Employee 4657,Support,Software Engineer,23,96009,0,2022-06-27,71,Mumbai,64897,73,Medium
4658,Employee 4658,Operations,Data Analyst,34,115946,11,2022-07-14,84,Hyderabad,65218,2,Low
4659,Employee 4659,Finance,Software Engineer,45,132283,20,2022-07-31,97,Kolkata,65539,11,Low
4660,Employee 4660,Engineering,Data Analyst,31,112620,9,2022-08-17,65,Delhi,65860,20,Medium
4661,Employee 4661,Marketing,Software Engineer,42,128957,18,2022-09-03,78,Pune,66181,29,Low
4662,Employee 4662,HR,Data Analyst,28,100294,2,2022-09-20,91,Ahmedabad,66502,38,Low
4663,Employee 4663,Sales,Software Engineer,39,125631,16,2022-10-07,59,Noida,66823,47,Medium
4664,Employee 4664,Analytics,Data Analyst,25,96968,0,2022-10-24,72,Bengaluru,67144,56,Medium
4665,Employee 4665,Support,Software Engineer,36,122305,14,2022-11-10,85,Chennai,67465,65,Low
4666,Employee 4666,Operations,Data Analyst,22,97242,0,2022-11-27,98,Jaipur,67786,74,Low
4667,Employee 4667,Finance,Software Engineer,33,109979,7,2022-12-14,66,Mumbai,68107,3,Medium
4668,Employee 4668,Engineering,Data Analyst,44,135316,21,2022-12-31,79,Hyderabad,68428,12,Low
4669,Employee 4669,Marketing,Software Engineer,30,106653,5,2023-01-17,92,Kolkata,68749,21,Low
4670,Employee 4670,HR,Data Analyst,41,131990,19,2023-02-03,60,Delhi,69070,30,Medium
4671,Employee 4671,Sales,Software Engineer,27,103327,3,2023-02-20,73,Pune,69391,39,Medium
4672,Employee 4672,Analytics,Data Analyst,38,119664,12,2023-03-09,86,Ahmedabad,69712,48,Low
